t,Hip_pos_msr,Hip_vel_msr,Hip_tau_msr,Knee_pos_msr,Knee_vel_msr,Knee_tau_msr,Hip_pos_des,Hip_vel_des,Hip_tau_des,Knee_pos_des,Knee_vel_des,Knee_tau_des,phase::i,base_height_msr::i,base_height_est::i
0.0,1.4316515173693556,0.47184781837844525,0.0,-2.10934342559181,-0.6029845908313886,0.0,0.0,0.0,15.859527305117604,0.0,0.0,-19.225347813290064,STAGING,6.90663225268623e-310,6.90663225268544e-310
0.007706880569458008,1.4377874405208981,1.1304283988802464,0.0,-2.1152636326950565,-1.0773645916682544,0.0,0.0,0.0,-0.030193731458841244,0.0,0.0,0.06023531245192132,STAGING,6.90663225268623e-310,6.90663225268544e-310
0.015399456024169922,1.4456650086075145,0.8452959748617199,-0.017623497173190117,-2.1236366735801036,-1.2224545129144229,0.06394428014755249,0.0,0.0,-0.2952630602763496,0.0,0.0,0.35070717679957053,STAGING,3.9956006e-316,3.99590966e-316
0.023092031478881836,1.4503788349458737,0.3961484786828112,-0.2654709219932556,-2.1329203283044436,-1.1316162415472328,0.34030964970588684,0.0,0.0,-0.2963765820235712,0.0,0.0,0.4986095053880786,STAGING,3.9956006e-316,3.99590966e-316
0.030823707580566406,1.4542617238152094,0.6913744288743602,-0.4845573604106903,-2.1405183268944397,-0.8490060287374985,0.40074583888053894,0.0,0.0,-0.2134844228918505,0.0,0.0,0.5367432622235436,STAGING,1.0,-0.40303697347306117
0.03856015205383301,1.4627305448727421,1.2061278790160161,-0.2555800974369049,-2.1473654388927095,-0.8603610818353239,0.503862738609314,0.0,0.0,-0.34476398551200715,0.0,0.0,0.4638201431286414,STAGING,0.0,-0.41125338252381205
0.04625296592712402,1.4677639193329919,0.3633468124760366,-0.37427839636802673,-2.153541247042765,-0.7947549406190625,0.4562820494174957,0.0,0.0,-0.5923470521873644,0.0,0.0,0.5311216776619825,STAGING,0.0,-0.4194697915745627
0.05394601821899414,1.4685309097269348,0.2548451277796392,-0.6103006601333618,-2.1599728434931444,-0.7909697044573543,0.5387468934059143,0.0,0.0,-0.3948798512881179,0.0,0.0,0.5539008804043519,STAGING,0.0,-0.42768645527135113
0.061638593673706055,1.473851905584913,1.1632323121291908,-0.5543636679649353,-2.16586908214658,-0.7998013291985454,0.5588366985321045,0.0,0.0,-0.3707662402125706,0.0,0.0,0.6098926303769123,STAGING,3.95e-322,-0.43590286432210196
0.06933116912841797,1.481202261402451,0.7544590610825074,-0.29630300402641296,-2.171349805252125,-0.7430267659100968,0.6491636633872986,0.0,0.0,-0.7018133499551973,0.0,0.0,0.6673745906284281,STAGING,7.984e-321,-0.4441192733728528
0.07702374458312988,1.4808986298292628,-0.3482218545979737,-0.618761420249939,-2.176622864210482,-0.5991982311485954,0.6125646829605103,0.0,0.0,-0.6600352886341085,0.0,0.0,0.6883138169341101,STAGING,-2.3968449810713143e-05,-0.45233568242360356
0.0847480297088623,1.481170334678289,0.3532547843311274,-0.7846617102622986,-2.1808733317280864,-0.5121443064889214,0.7901034951210022,0.0,0.0,-0.3258910666248948,0.0,0.0,0.6638570801785699,STAGING,-0.007180168746569246,-0.46055209147435433
0.09244060516357422,1.485979941189134,0.6055846526886871,-0.2324954867362976,-2.1836057350065077,-0.25098318789719876,0.6898616552352905,0.0,0.0,-0.539322811642913,0.0,0.0,0.6585843255071735,STAGING,-0.017914469191707003,-0.46876824587906746
0.10013365745544434,1.4851650138955697,-0.49961952750160327,-0.4324319362640381,-2.1851475804419875,-0.19547057285395983,0.6267077922821045,0.0,0.0,-0.6679274437694753,0.0,0.0,0.5525953957171037,STAGING,-0.03222686978522407,-0.4769849095758558
0.10782623291015625,1.48113831432737,-0.3406522951354386,-0.6825729608535767,-2.1866575927800627,-0.2017789798987203,0.5621867179870605,0.0,0.0,-0.32740198948318144,0.0,0.0,0.5387156971148029,STAGING,-0.04296117023036184,-0.4852013186266064
0.11551880836486816,1.4824006838929864,0.49960581118169206,-0.3875398635864258,-2.1881436366683267,-0.13743470500425622,0.5148590803146362,0.0,0.0,-0.3307984639428344,0.0,0.0,0.5554600116798594,STAGING,-0.05369547067549962,-0.49341747303131966
0.12321138381958008,1.484461970576708,-0.0832756344330061,-0.28060227632522583,-2.188623005664541,-0.0011766551838399615,0.5451282262802124,0.0,0.0,-0.5967619610597543,0.0,0.0,0.5366622692270033,STAGING,-0.06442977112063743,-0.5016532351809316
0.130903959274292,1.4800357656360772,-0.8478344771262428,-0.5272704362869263,-2.1882795827195967,0.04802763565237475,0.5495730638504028,0.0,0.0,-0.4445716808962815,0.0,0.0,0.47284756528272454,STAGING,-0.07516407156577518,-0.5098696442316825
0.1385965347290039,1.4769518875116034,0.03531919022604082,-0.5034526586532593,-2.188423393418461,0.03162621738175575,0.5001646280288696,0.0,0.0,-0.1665157737413725,0.0,0.0,0.44515461336011775,STAGING,-0.08589837201091301,-0.5180916554952616
0.14628934860229492,1.4777987415293297,0.1261578185452423,-0.13561215996742249,-2.188814753263027,-0.04911929438148549,0.453212171792984,0.0,0.0,-0.39753921457784636,0.0,0.0,0.45464961878520765,STAGING,-0.09663267245605076,-0.5263078098999746
0.15398192405700684,1.475322032924475,-0.6989603027993152,-0.30089762806892395,-2.188559152216217,-0.003699936334342378,0.48434722423553467,0.0,0.0,-0.4341061972685952,0.0,0.0,0.4985446132679199,STAGING,-0.10736697290118856,-0.5345239643046877
0.16169071197509766,1.4698891530917941,-0.6585875088818245,-0.48537781834602356,-2.1884153415173526,0.07326061429578948,0.5484036803245544,0.0,0.0,-0.15932696621182607,0.0,0.0,0.47353452482306035,STAGING,-0.11810127334632632,-0.5427401187094009
0.16938352584838867,1.469281983572175,0.3406383447486347,-0.18756245076656342,-2.188559152216217,-0.03271785270417722,0.46594879031181335,0.0,0.0,-0.11167712622758433,0.0,0.0,0.43375995321821403,STAGING,-0.1288355737914641,-0.5509565277601517
0.1770763397216797,1.4705602696864941,0.07821544175852722,-0.019187936559319496,-2.1885112153165958,0.05055092942054561,0.38677671551704407,0.0,0.0,-0.4047660176009127,0.0,0.0,0.4880434830079778,STAGING,-0.13956987423660186,-0.5591765018554294
0.18480515480041504,1.4690422990740681,-0.5551321893582207,-0.30130407214164734,-2.1885432356675145,-0.023886304034726132,0.4684756100177765,0.0,0.0,-0.34010029396138963,0.0,0.0,0.4459776598490242,STAGING,-0.15030417468173962,-0.5674311078118275
