time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
1.986697673797607422e+00,EXERTION,-1.005476469110000437e-02,3.766402201571996677e-01,1.468035624182018051e+00,-2.133663350248575785e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.766687459338284194e-02,6.426873167738585302e+00
1.994390487670898438e+00,EXERTION,-9.024121349699987249e-03,3.766402201571996677e-01,1.465494968502082607e+00,-2.091830540681287154e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.478240845562077244e-01,5.702687803608499806e+00
2.002083539962768555e+00,EXERTION,-4.074636465999981194e-03,3.786475778279498883e-01,1.451018024816411733e+00,-2.054463727426385500e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.987580757781857610e+00,4.304779650368560695e+00
2.009805202484130859e+00,EXERTION,1.629854586399970273e-03,3.813380363179996735e-01,1.420082714385132228e+00,-2.022018311030274074e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.471279857541934355e+00,4.692103432690204023e+00
2.017498016357421875e+00,EXERTION,6.399576096599968178e-03,3.839865500208996529e-01,1.387597506617264775e+00,-1.976070792743136906e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.731953548765015949e+00,6.704432310630982883e+00
2.025190591812133789e+00,EXERTION,1.361407948640000476e-02,3.875638411535495820e-01,1.366217649386108679e+00,-1.918562616999641923e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.730204360404679509e+00,8.629703284774912220e+00
2.032912969589233398e+00,EXERTION,2.038516655489999718e-02,3.899487019086498307e-01,1.340092039092431353e+00,-1.834904675259144691e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.092784329398226895e+00,1.026731391245934155e+01
2.040666818618774414e+00,EXERTION,2.979278310139998887e-02,3.930885688324496918e-01,1.291244338378197964e+00,-1.744208061175406055e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.711965894012112521e+00,1.237426573616847669e+01
2.048404455184936523e+00,EXERTION,3.930825767199999654e-02,3.987571072101498970e-01,1.235222019269452964e+00,-1.634192876544232842e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.552225591984113251e+00,1.479788122863618760e+01
2.056149482727050781e+00,FLIGHT,4.883571646749998441e-02,4.026699566399996044e-01,1.178320919418820001e+00,-1.521133698787098920e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.960992523224694750e+00,1.591443348673090163e+01
2.063842058181762695e+00,FLIGHT,5.994509294979999403e-02,4.076254336361500030e-01,1.120109606729706053e+00,-1.395666822302366938e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.051828453922958317e+00,1.702972889923866617e+01
