t,Hip_pos_msr,Hip_vel_msr,Hip_tau_msr,Knee_pos_msr,Knee_vel_msr,Knee_tau_msr,Hip_pos_des,Hip_vel_des,Hip_tau_des,Knee_pos_des,Knee_vel_des,Knee_tau_des,phase::i,base_height_msr::i,base_height_est::i
0.0,1.4308365900757913,0.45672719073789697,0.0,-2.10867230899711,-0.668579824530451,0.0,0.0,0.0,15.859527305117604,0.0,0.0,-19.225347813290064,STAGING,6.9259870594767e-310,6.9259870594759e-310
0.007692575454711914,1.4370523768511172,1.0875517445983498,0.0,-2.1151357385448946,-1.0231032046065403,0.0,0.0,0.0,-0.016693342937470018,0.0,0.0,0.08699287994915067,STAGING,6.9259870594767e-310,6.9259870594759e-310
0.015388250350952148,1.4442269016188716,0.8099888566356692,-0.09781859815120697,-2.1241079906752094,-1.2224429031965458,4.845108203532789e-10,0.0,0.0,-0.2743143636241903,0.0,0.0,0.32242543591725636,STAGING,3.7679557e-316,3.76826477e-316
0.023083925247192383,1.4489247177817715,0.312899030483424,-0.19999802112579346,-2.1331761166047674,-1.1618833378132816,0.30293789505958557,0.0,0.0,-0.26996526968068424,0.0,0.0,0.5028455543850926,STAGING,3.7679557e-316,3.76826477e-316
0.0308229923248291,1.4526478794035402,0.8049419062956439,-0.3303154408931732,-2.141141506589518,-0.9385717252225511,0.532601535320282,0.0,0.0,-0.1725142996269094,0.0,0.0,0.5541789050594822,STAGING,-0.15562427043914795,0.0
0.038515567779541016,1.4607171950886424,1.1582032444997663,-0.13777095079421997,-2.147277429741061,-0.7064287219575222,0.6189186573028564,0.0,0.0,-0.3610819402100319,0.0,0.0,0.5142116086268733,STAGING,-0.40914231538772583,0.0
0.04620814323425293,1.4656387792009469,0.3482250379077142,-0.15800166130065918,-2.1526703309484714,-0.7165215459298665,0.484315425157547,0.0,0.0,-0.5558228142073924,0.0,0.0,0.4533634153582438,STAGING,-0.3403782248497009,0.0
0.053900957107543945,1.4664216861435921,0.19682722456394902,-0.5900017023086548,-2.158638474951339,-0.7480629491730587,0.5421643853187561,0.0,0.0,-0.36696677746512607,0.0,0.0,0.5069459382111108,STAGING,-0.3539784550666809,0.0
0.06162261962890625,1.4724777456713511,1.130447124231661,-0.37433668971061707,-2.1645508174069907,-0.801052276299799,0.4335429072380066,0.0,0.0,-0.3301594098310945,0.0,0.0,0.5764299358585154,STAGING,-0.3074309229850769,0.0
0.06931543350219727,1.479220838342513,0.5324253600990676,-0.262065052986145,-2.170806582807587,-0.7379701720140928,0.5970965027809143,0.0,0.0,-0.6768620345367571,0.0,0.0,0.6561356815227513,STAGING,-0.2916963994503021,0.0
0.07700824737548828,1.4790770276436487,-0.12867870727609082,-0.7919381856918335,-2.1760317048663222,-0.5815258062440198,0.6801720857620239,0.0,0.0,-0.5716295246797589,0.0,0.0,0.6808965179852634,STAGING,-0.4295547306537628,0.0
0.08474397659301758,1.479860028213051,0.3658876085961078,-0.7326791882514954,-2.1801701947824674,-0.49699559082125117,0.6765912175178528,0.0,0.0,-0.3717163867797044,0.0,0.0,0.6497004336288453,STAGING,-0.46260902285575867,0.0
0.0924372673034668,1.4826084416669316,0.20187344929660705,-0.35442179441452026,-2.182934618411808,-0.2863003944063241,0.5967931151390076,0.0,0.0,-0.5286992878047891,0.0,0.0,0.6446817351627676,STAGING,-0.3838984966278076,0.0
0.10012984275817871,1.4804512811839674,-0.47689336431711454,-0.5404290556907654,-2.184284716248802,-0.07560519213972473,0.6455166935920715,0.0,0.0,-0.5097275880076262,0.0,0.0,0.5642139496193684,STAGING,-0.3392399549484253,0.0
0.10782241821289062,1.4796522704391057,0.15897755471613198,-0.5158400535583496,-2.1850037697431235,-0.12859445489806967,0.6027790307998657,0.0,0.0,-0.2823687786109033,0.0,0.0,0.471017229019015,STAGING,-0.38727203011512756,0.0
0.11551499366760254,1.4817614940224484,0.02524265145775484,-0.2423139065504074,-2.1861862756849564,-0.15382739257977818,0.5009911060333252,0.0,0.0,-0.464340936127399,0.0,0.0,0.5039833418470815,STAGING,-0.3065183758735657,0.0
0.12320804595947266,1.4790131741953247,-0.32297238009029716,-0.3940206468105316,-2.187208867125709,-0.06677351473348267,0.45160701870918274,0.0,0.0,-0.44742192456665497,0.0,0.0,0.5272423641644317,STAGING,-0.42662209272384644,0.0
0.13092041015625,1.4759452126195534,-0.41128797211490975,-0.4673113524913788,-2.18703322332944,0.07579273238581447,0.4701201021671295,0.0,0.0,-0.31272589700387926,0.0,0.0,0.49291874820805803,STAGING,-0.4052153527736664,0.0
0.13861298561096191,1.4760890233184176,-0.09587595265826525,-0.3301021456718445,-2.186505917433604,0.08210095802873311,0.5219234228134155,0.0,0.0,-0.25248364206301027,0.0,0.0,0.42005483048198644,STAGING,-0.3713216185569763,0.0
0.14631199836730957,1.4750982649750701,-0.16652843564063102,-0.25223273038864136,-2.185762895489472,0.08462424009355933,0.42086902260780334,0.0,0.0,-0.3486891655875105,0.0,0.0,0.4121549645980057,STAGING,-0.4385112226009369,0.0
0.15403127670288086,1.4717426820015704,-0.6610946929961065,-0.35148364305496216,-2.1855151590902566,-0.04658721432733056,0.42920762300491333,0.0,0.0,-0.3165950789159783,0.0,0.0,0.40420612606840256,STAGING,-0.37937450408935547,0.0
0.16172409057617188,1.4684191193789895,-0.20690125296481096,-0.25731948018074036,-2.1859864761853625,-0.107146320354318,0.40334784984588623,0.0,0.0,-0.13131378900083907,0.0,0.0,0.46758222568591007,STAGING,-0.49807167053222656,0.0
0.169417142868042,1.469441710819742,0.27000205919524256,0.010013530030846596,-2.1857788120381745,0.04677483357099658,0.4451224207878113,0.0,0.0,-0.23101263216183746,0.0,0.0,0.5021036325553563,STAGING,-0.28904294967651367,0.0
0.1771097183227539,1.4676840557092086,-0.5021268988693994,-0.15794143080711365,-2.1854591702895267,0.04929813319083975,0.47408124804496765,0.0,0.0,-0.38533213165813046,0.0,0.0,0.4232740782680072,STAGING,-0.5033912658691406,0.0
0.18481016159057617,1.4645042101587349,-0.4163351565218278,-0.4998340606689453,-2.1857868639392826,-0.002429454156517219,0.4207742512226105,0.0,0.0,-0.13435923802287064,0.0,0.0,0.419135652720256,STAGING,-0.33896929025650024,0.0
0.19250273704528809,1.4645042101587349,0.19934927192591634,-0.10820438712835312,-2.1863621067347396,-0.040278956500214166,0.39078202843666077,0.0,0.0,-0.12511845967193164,0.0,0.0,0.44794868924173686,STAGING,-0.39324164390563965,0.0
0.2001957893371582,1.4643924198107896,-0.11101632384121134,-0.1118086725473404,-2.186785486930224,-0.04532554111071971,0.4834250807762146,0.0,0.0,-0.3098237882062549,0.0,0.0,0.47205062557269895,STAGING,-0.1492309719324112,0.0
0.20788860321044922,1.4628105021232827,-0.14634241318891397,-0.28487497568130493,-2.186785486930224,-0.002429526205232623,0.4687556326389313,0.0,0.0,-0.21548441564871845,0.0,0.0,0.47838433963731214,STAGING,-0.3162558078765869,0.0
0.21558165550231934,1.4630181662704709,0.07570781291714916,-0.18634839355945587,-2.1868253719287374,-0.017569314049594595,0.44606345891952515,0.0,0.0,-0.18748549428183145,0.0,0.0,0.4569363321845686,STAGING,-0.2915981411933899,0.0
0.22327423095703125,1.462858439022904,-0.0327939888126946,-0.15692541003227234,-2.1867615184804134,0.022803425739927156,0.4584031105041504,0.0,0.0,-0.2563848677327206,0.0,0.0,0.46486519109336893,STAGING,0.013389031402766705,0.0
0.23098373413085938,1.4616600165323683,-0.3002634910424884,-0.24146099388599396,-2.1868253719287374,0.01901846753265393,0.45645272731781006,0.0,0.0,-0.22207732749053208,0.0,0.0,0.44410414016369265,STAGING,-0.26271072030067444,0.0
0.2386763095855713,1.4598384143467542,-0.22961121872032605,-0.20543190836906433,-2.1868894126305753,-0.030185769724186132,0.4217629134654999,0.0,0.0,-0.12865382942570125,0.0,0.0,0.4465713003022447,STAGING,-0.33804112672805786,0.0
0.2463688850402832,1.4602538362678876,0.04290484763912018,-0.11695586889982224,-2.186945214177791,0.011448583302305219,0.42958566546440125,0.0,0.0,-0.1298118870805947,0.0,0.0,0.4717497852472064,STAGING,-0.34184038639068604,0.0
0.2540616989135742,1.4599182779705375,-0.08830666237265673,-0.09231189638376236,-2.1867216334819006,0.04425143447272402,0.41082921624183655,0.0,0.0,-0.2161363481208962,0.0,0.0,0.45143482265890333,STAGING,-0.26833492517471313,0.0
0.2617948055267334,1.4598384143467542,-0.005037854646867516,-0.17877961695194244,-2.1866815612298733,-0.015046042225194931,0.49284234642982483,0.0,0.0,-0.17308175384651198,0.0,0.0,0.4330211708106788,EXERTION,-0.30503708124160767,0.0
0.2694876194000244,1.4600141517697804,-0.05550383753476335,-0.09275129437446594,-2.186713581580792,-0.055418847846030246,0.46535640954971313,0.0,0.0,-8.881784197001252e-16,0.0,0.0,6.160136051471403,EXERTION,-0.20102857053279877,0.0
