t,Hip_pos_msr,Hip_vel_msr,Hip_tau_msr,Knee_pos_msr,Knee_vel_msr,Knee_tau_msr,Hip_pos_des,Hip_vel_des,Hip_tau_des,Knee_pos_des,Knee_vel_des,Knee_tau_des,phase::i,base_height_msr::i,base_height_est::i
0.0,0.003027867812010061,0.001805375990627404,1.400339202807343,0.001994423659982014,0.001237033839538273,-2.2172814863197936,0.0,0.0,1.400339202807343,0.0,0.0,-2.2172814863197936,STAGING,0.0,0.0
0.0028810501098632812,0.0049648434844528026,1.3558829707099194,0.31514015135946694,-0.0017915911024444318,-2.650210333698512,-0.0923375775269264,0.0,0.0,0.31514015135946694,0.0,0.0,-0.0923375775269264,STAGING,0.0,0.0
0.00642085075378418,0.00706393830848163,1.4693663768201792,0.22225433164723007,-0.005890487270842951,-2.8692273178789636,0.08697490598583268,0.0,0.0,0.22225433164723007,0.0,0.0,0.08697490598583268,STAGING,0.0,0.0
0.008218526840209961,0.009176412723276399,1.4787320903563381,0.21264928640350833,-0.01001068014253989,-2.884135010187857,0.1030212527046448,0.0,0.0,0.21264928640350833,0.0,0.0,0.1030212527046448,STAGING,0.0,
0.015041112899780273,0.01129007663553815,1.479564738583225,0.2098695039097369,-0.01412773154148823,-2.881935979263838,0.10537907936437785,0.0,0.0,0.2098695039097369,0.0,0.0,0.10537907936437785,STAGING,0.0,2.21196841247899e-309
0.017575979232788086,0.013403505100374708,1.4793999253855912,0.20788792600300732,-0.01823983066240238,-2.8784693846399056,0.10671790278614601,0.0,0.0,0.20788792600300732,0.0,0.0,0.10671790278614601,STAGING,,2.1219957905e-314
0.020078659057617188,0.015516695591670177,1.479233343906828,0.20590800069472248,-0.02234654018900732,-2.874696668623456,0.10780643949959146,0.0,0.0,0.20590800069472248,0.0,0.0,0.10780643949959146,STAGING,1.632748441422913e-309,0.0
0.024477720260620117,0.0176287020648329,1.4784045312139067,0.20445904437589668,-0.026428753200340133,-2.85754910793297,0.09817060395853527,0.0,0.0,0.20445904437589668,0.0,0.0,0.09817060395853527,STAGING,2.1219957905e-314,0.0
0.02652263641357422,0.019745892606317324,1.4820333790390974,0.1994387755742597,-0.030476148678604147,-2.8331768347848088,0.08272018091827071,0.0,0.0,0.1994387755742597,0.0,0.0,0.08272018091827071,STAGING,2.0487535e-316,0.0
0.028973817825317383,0.02187888752391778,1.493096442320319,0.18845533003168202,-0.03454386269216268,-2.8473998094909767,0.09816627469676353,0.0,0.0,0.18845533003168202,0.0,0.0,0.09816627469676353,STAGING,2.04871553e-316,0.0
0.03175759315490723,0.024014294232864473,1.4947846962626838,0.18496932016884338,-0.03859064859129315,-2.8327501293913295,0.09049331651617631,0.0,0.0,0.18496932016884338,0.0,0.0,0.09049331651617631,STAGING,6.9259434005928e-310,0.0
0.03366827964782715,0.0261575409441551,1.500272697903439,0.1784356721449487,-0.042642469125330824,-2.8362743738263694,0.09736453259824573,0.0,0.0,0.1784356721449487,0.0,0.0,0.09736453259824573,STAGING,0.0,0.0
0.035399436950683594,0.028302622990193885,1.5015574322271474,0.1752628026399432,-0.04667778570539745,-2.824721606046635,0.09215763495452478,0.0,0.0,0.1752628026399432,0.0,0.0,0.09215763495452478,STAGING,0.0,0.0
0.036982059478759766,0.030453245490895207,1.5054357504909262,0.1700095255282188,-0.050712915229910116,-2.824590667158868,0.09608801336882333,0.0,0.0,0.1700095255282188,0.0,0.0,0.09608801336882333,STAGING,0.0,0.0
0.039587974548339844,0.032605865900370894,1.5068342866329818,0.1667380762050985,-0.054733308451814545,-2.8142752553331003,0.09185607713011379,0.0,0.0,0.1667380762050985,0.0,0.0,0.09185607713011379,STAGING,0.0,0.0
0.041936635971069336,0.03476349150849542,1.5103379256871683,0.16177753935362493,-0.05875365232412429,-2.814240710616822,0.09584878522940121,0.0,0.0,0.16177753935362493,0.0,0.0,0.09584878522940121,STAGING,0.0,0.0
0.04419231414794922,0.03692265850038987,1.5114168943261155,0.15875519745057276,-0.0627596387397707,-2.8041904909524837,0.09181459591357699,0.0,0.0,0.15875519745057276,0.0,0.0,0.09181459591357699,STAGING,0.0,0.0
0.05557680130004883,0.039086219336111255,1.5144925850049666,0.15413108407177045,-0.066764916322212,-2.8036943077089096,0.09542292690115906,0.0,0.0,0.15413108407177045,0.0,0.0,0.09542292690115906,STAGING,0.0,0.0
0.05767464637756348,0.04125131661384357,1.5155680944126217,0.15110557926791413,-0.07075896229232741,-2.7958321790807874,0.09312726996877663,0.0,0.0,0.15110557926791413,0.0,0.0,0.09312726996877663,STAGING,0.0,0.0
0.060285329818725586,0.0434195343216545,1.5177523954676493,0.14718992071608095,-0.07474842813017686,-2.7926260864946166,0.09455186173768926,0.0,0.0,0.14718992071608095,0.0,0.0,0.09455186173768926,STAGING,0.0,
0.06207418441772461,0.04558961631318424,1.5190573940708203,0.14397583984201456,-0.07872840449461907,-2.7859834551095486,0.0932177329940771,0.0,0.0,0.14397583984201456,0.0,0.0,0.0932177329940771,STAGING,0.0,2.21203207235272e-309
0.0639200210571289,0.047762482430985215,1.521006282460679,0.1402438630123266,-0.08270374239832978,-2.782736532597498,0.09459553288814737,0.0,0.0,0.1402438630123266,0.0,0.0,0.09459553288814737,STAGING,,2.1219957905e-314
0.06566882133483887,0.04993699338538611,1.5221576680806248,0.13714824356196909,-0.086670276488303,-2.776573862981247,0.09363193128511993,0.0,0.0,0.13714824356196909,0.0,0.0,0.09363193128511993,STAGING,1.91648049862867e-309,0.0
