time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
0.000000000000000000e+00,STAGING,-0.000000000000000000e+00,-0.000000000000000000e+00,1.432306623788595967e+00,-2.110821417578966130e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.696039380531375373e-01,-7.745581042769035252e-01
7.692575454711914062e-03,STAGING,-1.174454040200001437e-03,-3.295661847499964381e-04,1.439848727204619427e+00,-2.117900162174234602e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057260399002219131e+00,-1.077353824591190889e+00
1.538538932800292969e-02,STAGING,-1.881523309299970581e-03,-5.332980080496874109e-04,1.445936713456540623e+00,-2.127287742598925835e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.831530178166564493e-01,-1.253984165999602496e+00
2.308773994445800781e-02,STAGING,-2.840261301299995544e-03,-6.171875823497430247e-04,1.449819602325876033e+00,-2.136939163225049398e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.936335703610707171e-01,-1.135388931723493311e+00
3.078055381774902344e-02,STAGING,-4.170510265199989242e-03,-7.969509558498621971e-04,1.454741092811423497e+00,-2.143242865525266883e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.260494273442954061e-01,-9.953462416976213145e-01
3.847360610961914062e-02,STAGING,-4.901547984099974276e-03,-1.108540803250068763e-03,1.461787817055773209e+00,-2.149330851777187856e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.079970505197869857e+00,-7.102135367988235970e-01
4.616618156433105469e-02,STAGING,-5.740443727099975302e-03,-1.330248963899993697e-03,1.466134064745863386e+00,-2.154587806933328409e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.488739051500010402e-01,-5.966655337430110118e-01
5.385899543762207031e-02,STAGING,-6.747118618699976533e-03,-1.384177975949807404e-03,1.468530909726934786e+00,-2.160332370240305444e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.128885442866318201e-01,-7.455404102706166825e-01
6.155228614807128906e-02,STAGING,-7.226487614699961259e-03,-1.719736273150029859e-03,1.474826653752801198e+00,-2.166388336141307658e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.487591590329178537e-01,-7.821277807728849174e-01
6.924510002136230469e-02,STAGING,-7.394266763299961465e-03,-2.037318233000018353e-03,1.480131639435319890e+00,-2.171829174248339545e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.911110548653180530e-01,-6.357771284293485259e-01
7.693767547607421875e-02,STAGING,-8.053399132800009852e-03,-2.049302457900026297e-03,1.479955902012293656e+00,-2.175775916565998891e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.447597939478606821e-01,-4.831175306871984820e-01
8.463025093078613281e-02,STAGING,-8.580705028399970846e-03,-2.037318233000018353e-03,1.481330061925855590e+00,-2.179850553033820137e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.920432035058696085e-01,-5.461998222264189407e-01
9.232473373413085938e-02,STAGING,-8.964200225200003036e-03,-2.594584690849721653e-03,1.484717665250274488e+00,-2.183302009806562527e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.642866151039789502e-01,-4.477917339231117233e-01
1.000180244445800781e-01,STAGING,-9.359679646899987659e-03,-2.840261301300106567e-03,1.483343411709955539e+00,-2.184939916294799556e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.415769302287350651e-01,-5.289571207301195510e-02
1.077108383178710938e-01,STAGING,-9.275790072599987557e-03,-2.894190313349920274e-03,1.481058450703586660e+00,-2.185315359590662698e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.892476353350624474e-01,-1.883121987018004928e-02
1.154036521911621094e-01,STAGING,-9.096026699099979407e-03,-3.319630297299980271e-03,1.482480547516769942e+00,-2.186010444635173133e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.406447347748049470e-01,-1.374261966727072237e-01
1.231422424316406250e-01,STAGING,-9.036105574599995194e-03,-3.553322682849913150e-03,1.483263548086172223e+00,-2.186833423829845913e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.422369039450797124e-01,-3.901758171889149057e-02
1.308348178863525391e-01,STAGING,-8.568720803499962901e-03,-3.685149156750000543e-03,1.479332722317215243e+00,-2.186977234528709957e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.711972073378079662e-01,7.326911092399386594e-02
1.385276317596435547e-01,STAGING,-8.472847004299954854e-03,-3.703125494099790416e-03,1.475705528121446397e+00,-2.186729498129494687e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.775630518095055232e-01,3.920461872116195318e-02
1.462557315826416016e-01,STAGING,-8.508799678999978688e-03,-4.128565478049850412e-03,1.475865255369013029e+00,-2.186569770881928054e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.270933523782292865e-02,7.663337631629415538e-03
1.539485454559326172e-01,STAGING,-8.149272931999962388e-03,-4.482100112599862740e-03,1.474123610433939247e+00,-2.186090401885713685e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.725165227898869724e-01,1.413980894779853503e-01
1.616415977478027344e-01,STAGING,-8.484831229199962799e-03,-4.583966024249708227e-03,1.469665478769146549e+00,-2.185435201839716068e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.500795745993924957e-01,9.339744466417309102e-05
1.693642139434814453e-01,STAGING,-8.125304482200002010e-03,-4.745753060400037526e-03,1.467700065884668170e+00,-2.185682938238931339e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.289704150824921736e-02,-1.084084324463526205e-01
1.770567893981933594e-01,STAGING,-8.257130956099978381e-03,-5.063335020250026020e-03,1.467907730031856151e+00,-2.185826748937795827e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.236425942331966787e-01,-2.430005310903582665e-03
1.847498416900634766e-01,STAGING,-8.436894329599986531e-03,-5.285043180899950954e-03,1.466086127846242038e+00,-2.185219485791419558e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.911121315730243797e-01,1.262581630221353834e-01
1.924431324005126953e-01,STAGING,-8.149272931999962388e-03,-5.464806554400070127e-03,1.463433681818361087e+00,-2.185091778894772130e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.794275129374335753e-01,1.018646828443442801e-02
2.001361846923828125e-01,STAGING,-8.221178281400010057e-03,-5.716475277299792879e-03,1.462874355571606388e+00,-2.186042464986092337e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.280176568520398739e-02,-8.443708020617021748e-02
2.078292369842529297e-01,STAGING,-7.813714634799961978e-03,-5.926199213049709869e-03,1.463257850768577839e+00,-2.186865444180764673e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110240129386359659e-01,-6.551239742574194169e-02
