X,Y,Z,x_park
7.714273688938574347e-01,-9.215648680559747064e-01,3.308009766388309014e-01,7.986433601893443424e-01
7.754119920399171750e-01,-9.180625127826074205e-01,3.295465742393815511e-01,8.037006673572535398e-01
7.793942347922465652e-01,-9.145041714335324645e-01,3.280583342632390487e-01,8.087917587700670374e-01
7.845250518856173860e-01,-9.098140846535196502e-01,3.257161711016284822e-01,8.154184493375083997e-01
7.884855599282577510e-01,-9.060898104180059587e-01,3.233781195800478070e-01,8.206002820857836166e-01
7.935493945625105017e-01,-9.013169099323667943e-01,3.207833862914558631e-01,8.272352921886760857e-01
7.962681448804721507e-01,-8.986578441416051000e-01,3.188608296366196027e-01,8.308597894154922114e-01
8.012680868004877777e-01,-8.937120678954105779e-01,3.152984959468226878e-01,8.375637821104489067e-01
8.039186983217954108e-01,-8.910261809485989781e-01,3.131477259441816652e-01,8.411602800252601098e-01
8.092638597874297623e-01,-8.854410840558364360e-01,3.081347473350297683e-01,8.485255835541010150e-01
8.134695555452003957e-01,-8.809700650089762330e-01,3.041133398608431015e-01,8.543748815548164455e-01
8.174790450235369654e-01,-8.765449473370054978e-01,2.996267090805795341e-01,8.600612918926667794e-01
8.215930974937851738e-01,-8.719216150759439010e-01,2.949371007281338941e-01,8.659552626667412767e-01
8.252403196392067430e-01,-8.678089182330678275e-01,2.910506344632152187e-01,8.711941363733848309e-01
8.292162458885234955e-01,-8.629861351602856612e-01,2.852202676058129827e-01,8.771349413131226402e-01
8.330113585214088401e-01,-8.582275338982112700e-01,2.792449834203203363e-01,8.829157975866832597e-01
8.367676749165974259e-01,-8.534505963954001073e-01,2.734265203467600713e-01,8.886898636941992224e-01
8.400614122110596771e-01,-8.490986327530313238e-01,2.678542493352119025e-01,8.938692647060153540e-01
8.438088296104521158e-01,-8.440624274627231971e-01,2.615398912795350306e-01,8.998278294454215009e-01
8.474680911623850843e-01,-8.389176896531992389e-01,2.547529972920738461e-01,9.058100314555774801e-01
8.504117166228721825e-01,-8.344729682581883967e-01,2.482732744353841059e-01,9.108398608003999142e-01
8.536368341558835393e-01,-8.294504713185006928e-01,2.409512272934241084e-01,9.164659448186467383e-01
8.564188483833299337e-01,-8.249525616244600679e-01,2.343135326173754751e-01,9.214429123971077384e-01
8.595815713301228067e-01,-8.195744579235811900e-01,2.261705821222113610e-01,9.272971077731302358e-01
8.631081887435955169e-01,-8.134283267357659275e-01,2.171105152673692140e-01,9.339463375250871557e-01
8.656649086716783348e-01,-8.086067005283714693e-01,2.095998181858924614e-01,9.390370326375633292e-01
8.673851479401150089e-01,-8.051644007955003346e-01,2.040811499862814349e-01,9.426097154367204523e-01
8.711388491700452485e-01,-7.974068453075328078e-01,1.918742211860068603e-01,9.506043810136908245e-01
8.733412758056001701e-01,-7.922918856118601472e-01,1.833820666794726550e-01,9.557160861646399885e-01
8.750486748610875054e-01,-7.885496493657210282e-01,1.777352598115780613e-01,9.595284336655233171e-01
8.779640057568328659e-01,-7.810453618420765132e-01,1.653223170693348398e-01,9.668679158745071556e-01
8.800265938776903329e-01,-7.749946934859770487e-01,1.549747244118068190e-01,9.726253506759499068e-01
8.823268183631127748e-01,-7.680517581957231332e-01,1.435246945269311736e-01,9.792187315324006880e-01
8.838072739128560729e-01,-7.632435668024378783e-01,1.356188223777305413e-01,9.837313960162953341e-01
8.858520181248995540e-01,-7.559212921262846718e-01,1.235305979421986861e-01,9.904996834422852281e-01
8.873394801571977686e-01,-7.492340875254578370e-01,1.120056883398676817e-01,9.964717168535790481e-01
8.884150403652759653e-01,-7.433623389961099281e-01,1.017168969190734990e-01,1.001596214485978020e+00
8.894746487812519309e-01,-7.373700170602442983e-01,9.153906229953540086e-02,1.006828779356243375e+00
8.905423095630462527e-01,-7.304162765850007455e-01,7.981977120478381260e-02,1.012832942441376449e+00
8.913701219668643816e-01,-7.231927515912321969e-01,6.750214729739076325e-02,1.018932864207998445e+00
8.918333734796646262e-01,-7.159404998207287152e-01,5.482004661386941091e-02,1.024868294828118476e+00
8.919518679638331893e-01,-7.095353474063705868e-01,4.341330978368777849e-02,1.029964752725282651e+00
8.919684677546485529e-01,-7.020835746535823985e-01,3.039682325481375680e-02,1.035862276318559427e+00
8.919037826032509830e-01,-6.944326025183755746e-01,1.741904148853840040e-02,1.041916445179101425e+00
8.916154374838648478e-01,-6.865123124594002535e-01,4.080614136873328412e-03,1.048100052931451920e+00
8.914557435644325789e-01,-6.824102629099704220e-01,-2.528983872533308030e-03,1.051318156245320434e+00
8.920288421096576048e-01,-6.715040116329010766e-01,-1.636739656894711792e-02,1.060563870578915768e+00
8.880766476629941009e-01,-6.743749389431931140e-01,-1.623712149323239262e-02,1.055764200489698101e+00
8.898471927524410630e-01,-6.747838079074863771e-01,-7.254037696022855308e-03,1.056528786137756359e+00
8.941687434738559981e-01,-6.708721755766573480e-01,-8.229273584758403648e-04,1.062400620866869483e+00
8.957932663372472071e-01,-6.705833071153195490e-01,4.578965210138084829e-03,1.063635652427924905e+00
8.949068483541018360e-01,-6.648277635637499516e-01,-5.324105717969471185e-03,1.067825648053188914e+00
8.984313193422389654e-01,-6.547757374603597746e-01,-1.283935657862092516e-02,1.078309526641695326e+00
8.958469346522324184e-01,-6.558506059466054916e-01,-1.546395843108334250e-02,1.075841949715507395e+00
8.936282133153463647e-01,-6.609562173781166061e-01,-1.103117809418843048e-02,1.070243548603574624e+00
8.958210354693899591e-01,-6.602314569862334226e-01,-6.660111509581234657e-03,1.072186294990983946e+00
8.972225503081415754e-01,-6.603136329594464504e-01,-2.934106438702774322e-03,1.072973564750869135e+00
8.954280723527439090e-01,-6.609627391102042004e-01,-4.828172451265273779e-03,1.071340139307062511e+00
8.971078177797358055e-01,-6.583312661968397927e-01,-4.501352186452596549e-03,1.074547718916313510e+00
8.985277216513338772e-01,-6.575831117936183912e-01,-2.352562320518440664e-03,1.076033027531875907e+00
8.986143418055595466e-01,-6.578558391095199465e-01,-1.785382538982277500e-03,1.075859209379189663e+00
8.995523826266554890e-01,-6.560447226241465923e-01,-2.663269971712817208e-03,1.077933601936716945e+00
8.999499428901233111e-01,-6.552871757985081480e-01,-2.924408313752811794e-03,1.078804764355274726e+00
8.970452768127402665e-01,-6.565736523358081111e-01,-6.574179946911014316e-03,1.075970255901208539e+00
8.981646538311222061e-01,-6.559025822120368998e-01,-4.892520713026579648e-03,1.077209404725610664e+00
8.987992339326730251e-01,-6.561262270531199592e-01,-3.154955349751166482e-03,1.077408799737436196e+00
8.979781370407602381e-01,-6.570697937576985836e-01,-3.552854628112910029e-03,1.076125364895611725e+00
8.977256265159437865e-01,-6.576524676370878453e-01,-3.449888198598830003e-03,1.075487613992878622e+00
8.973936848953004697e-01,-6.570690511252030852e-01,-5.074899655763541462e-03,1.075770400389764347e+00
8.979954870819530921e-01,-6.558941171565721984e-01,-5.440259924063467478e-03,1.077113641802638133e+00
8.985182546103277490e-01,-6.553016051025024602e-01,-5.053778814121508145e-03,1.077924383044333023e+00
8.989064824068088155e-01,-6.558190032743670406e-01,-3.472848003444661824e-03,1.077729466204823128e+00
8.983961224807631707e-01,-6.565536006811083514e-01,-3.589919358769719238e-03,1.076808555684919844e+00
8.983019605825479648e-01,-6.575654519517282193e-01,-2.544946967365901980e-03,1.075910454665744087e+00
8.984801331484159048e-01,-6.570798785770824990e-01,-3.098580056489427803e-03,1.076422159572798964e+00
8.991166386793449927e-01,-6.560425738898102432e-01,-3.481995379297879445e-03,1.077671040439897032e+00
8.994809794097979871e-01,-6.548481190050943201e-01,-4.609983260059527521e-03,1.078886015821239885e+00
8.997322169869063080e-01,-6.547003622241325260e-01,-4.390855966103765495e-03,1.079161314860833665e+00
8.998518103105760391e-01,-6.560200308162953409e-01,-2.300071409166562497e-03,1.078135687229881734e+00
8.994693398585928978e-01,-6.569260988753388153e-01,-1.896444002739028356e-03,1.077150627004041850e+00
8.993780419101908841e-01,-6.568726994867312152e-01,-2.414739097157087011e-03,1.077139592694305925e+00
8.995952211287818745e-01,-6.556988801151603097e-01,-3.988064355742879097e-03,1.078247223699574819e+00
8.999292682673242227e-01,-6.547189993715218925e-01,-4.988776350718968078e-03,1.079265178756443344e+00
9.001012152757642548e-01,-6.553378649446944815e-01,-3.862504618812295787e-03,1.078854234257395683e+00
9.004755737593491682e-01,-6.559144822442695144e-01,-2.344122314454161193e-03,1.078601391534450560e+00
9.003800686333366388e-01,-6.563405358434308834e-01,-2.042262514860226919e-03,1.078189382993332002e+00
9.008273814894304232e-01,-6.557113423487314074e-01,-2.222685003802016279e-03,1.078983292999673660e+00
9.010659812539992819e-01,-6.552528807660058519e-01,-2.636113469423523314e-03,1.079508956501960437e+00
9.006912564694283807e-01,-6.548956586849714601e-01,-4.151689447569814617e-03,1.079579465262074711e+00
9.011015792938916746e-01,-6.551550551006951606e-01,-3.151226203700494000e-03,1.079611868369019456e+00
9.009338498792838212e-01,-6.556163045218107444e-01,-2.964774555470742201e-03,1.079126754057800675e+00
9.012823694730024426e-01,-6.556546234803388717e-01,-2.293483999028067544e-03,1.079305741218039350e+00
9.014999626197851557e-01,-6.552933941769030213e-01,-2.454329718580228192e-03,1.079737699887790114e+00
9.020299080212296206e-01,-6.544777332193936203e-01,-2.682984589641793094e-03,1.080736491679648248e+00
9.016966257229963588e-01,-6.549657186232359374e-01,-2.864462479137408479e-03,1.080129125255494316e+00
9.009947813185660292e-01,-6.558035435638996935e-01,-3.562978718944592726e-03,1.079007942115742136e+00
9.006697482531439425e-01,-6.561082384832747083e-01,-4.117045811597747074e-03,1.078557903621616409e+00
9.013157791617811831e-01,-6.556055065001625826e-01,-3.785118746054291772e-03,1.079366785969064990e+00
9.019341706304997430e-01,-6.556208344336620364e-01,-2.667107178975780535e-03,1.079727876027271050e+00
9.024726874653326014e-01,-6.553349526675923409e-01,-2.123935359942791257e-03,1.080290788571158789e+00
9.026077589854641925e-01,-6.554581222860836887e-01,-1.934626617627957512e-03,1.080269935595767006e+00
9.023736079209507821e-01,-6.557602023596269536e-01,-2.343669450583188429e-03,1.079877497360996363e+00
9.022971769480742088e-01,-6.559270238421698318e-01,-2.687705448646493522e-03,1.079692713069052790e+00
9.027943774694453527e-01,-6.555956808321367069e-01,-2.448012559670031951e-03,1.080268240723004425e+00
9.030108986860083675e-01,-6.556363397813897986e-01,-2.214247112828124364e-03,1.080365103417401773e+00
9.031225807556236829e-01,-6.558233470919692110e-01,-1.956172865124991556e-03,1.080277104865566828e+00
9.033354664083969032e-01,-6.557717780573346644e-01,-1.807643103277412067e-03,1.080448352583565974e+00
9.034857457348876020e-01,-6.556068606722735836e-01,-1.915994707229182192e-03,1.080675980465594099e+00
9.037518343844702651e-01,-6.555370049717357261e-01,-1.632042860451113353e-03,1.080894408631286385e+00
9.040074284116051961e-01,-6.554589855449608482e-01,-1.379719940358847818e-03,1.081113229264810460e+00
9.038869844561215894e-01,-6.554109341860457905e-01,-1.896146181066316050e-03,1.081080592826788145e+00
9.039461187754285199e-01,-6.555264804546813151e-01,-1.803704630922525753e-03,1.081020219464347898e+00
9.040968734889733849e-01,-6.554910410965862910e-01,-1.632091774828939301e-03,1.081140475890654429e+00
9.044771387278177643e-01,-6.551048809158438457e-01,-1.399313081956107818e-03,1.081690289768184821e+00
9.046005016112251829e-01,-6.551283423552854979e-01,-1.089532767259093760e-03,1.081745037973941503e+00
9.045048331967515676e-01,-6.551034290837878249e-01,-1.364697792836988555e-03,1.081708164756403079e+00
9.045896812835154677e-01,-6.548710135283073441e-01,-1.615337208380529521e-03,1.081952381384068573e+00
9.044125929352617721e-01,-6.550697486398396885e-01,-1.747198907289027048e-03,1.081680634877054459e+00
9.042261741166141009e-01,-6.552867934423208807e-01,-1.821608901611884712e-03,1.081388043137335719e+00
9.044507708952528313e-01,-6.551592651587760940e-01,-1.520763218090387392e-03,1.081629226789507792e+00
9.044420641027719476e-01,-6.551424207297604774e-01,-1.547186438312045387e-03,1.081637983111585655e+00
9.043622950325108656e-01,-6.551943383244478447e-01,-1.637170201843715645e-03,1.081546823063414653e+00
9.043290960051608707e-01,-6.550425997599376160e-01,-1.929882575256017252e-03,1.081652935440075680e+00
9.042647696052901196e-01,-6.550454796769240584e-01,-2.056553374823882896e-03,1.081611815887575823e+00
9.042714354475482885e-01,-6.550379395805381311e-01,-2.060411525624084028e-03,1.081622095718040022e+00
9.042671114871850824e-01,-6.551157641034159873e-01,-1.954234282726202698e-03,1.081554813918482516e+00
9.037924841391677955e-01,-6.559373286999156116e-01,-1.917626754612003492e-03,1.080586379812603415e+00
9.021548256382311282e-01,-6.577904540464956096e-01,-3.263574510456404565e-03,1.078059840559370208e+00
9.003965321361397933e-01,-6.596935578749136830e-01,-4.952881586480120668e-03,1.075417676523257260e+00
8.998932476406750203e-01,-6.602623084777951012e-01,-5.765752931029363704e-03,1.074641260206962157e+00
9.009171455931087591e-01,-6.597518832313599146e-01,-5.058870169276002970e-03,1.075685147676731512e+00
9.025543219277840645e-01,-6.586216275970195877e-01,-3.994349959381304771e-03,1.077612432258533204e+00
9.038637562988951490e-01,-6.582733256541328792e-01,-2.598703856243611554e-03,1.078691797936103258e+00
9.036298744880402189e-01,-6.589575470771827925e-01,-3.199830969438710593e-03,1.077984014351488939e+00
9.032067236120531195e-01,-6.598934833791660903e-01,-3.895242513457269906e-03,1.076953906366865388e+00
9.039452314255518317e-01,-6.609214839894509419e-01,-2.639411023192789196e-03,1.076550315497405208e+00
9.044831845774099488e-01,-6.613533771529128691e-01,-2.788141474942135156e-03,1.076518475350269233e+00
9.049070971366351968e-01,-6.616145777146671403e-01,-3.735193871248376762e-03,1.076558713120383981e+00
9.064295053508244493e-01,-6.615128596972705832e-01,-2.776942815622365779e-03,1.077560140434853375e+00
9.078689883069194222e-01,-6.617279400570044157e-01,-1.599821078688723475e-03,1.078248494003377633e+00
9.089734677076604097e-01,-6.622998037299064888e-01,-6.095578911722160376e-04,1.078440482771392261e+00
9.102634659259248862e-01,-6.628743659977428537e-01,3.370596951735721492e-04,1.078740983976300472e+00
9.111661064202369875e-01,-6.641230604958265893e-01,1.211668189146308805e-03,1.078255133814593592e+00
9.120907244461838870e-01,-6.658494554443563640e-01,2.400183606920042179e-03,1.077392080897735749e+00
9.112276624672546177e-01,-6.696767824650546874e-01,1.966801177127414091e-03,1.073743958009032218e+00
9.113691728850684681e-01,-6.714031053830803453e-01,1.581912438875038296e-03,1.072420600236904775e+00
9.164806656382509242e-01,-6.675703286826923932e-01,3.980463264884659402e-03,1.078603357018208309e+00
9.215350897275708109e-01,-6.625400366387924622e-01,5.763892302495743358e-03,1.085713115868683909e+00
9.261600935453134786e-01,-6.595908758172178699e-01,1.071981177074501912e-02,1.090847307722552006e+00
9.320469716657513448e-01,-6.547239287241390926e-01,1.633803223219909562e-02,1.098271338498763461e+00
9.377306018583121405e-01,-6.485364799337909325e-01,2.003340193587860307e-02,1.106643667292162903e+00
9.445472350754406943e-01,-6.405509140177669813e-01,2.408773360945387632e-02,1.117131680308476094e+00
9.515647276921552766e-01,-6.329828665609477101e-01,2.983264593128179265e-02,1.127361304536247610e+00
9.580370434468068463e-01,-6.260133295392733555e-01,3.556609477452085666e-02,1.136761222531040394e+00
9.641423478413145842e-01,-6.184115000695977749e-01,4.000644818669649161e-02,1.146468825862736685e+00
9.711572812672372157e-01,-6.091614289070270694e-01,4.451946896422261102e-02,1.158037583905288104e+00
9.780505822505983771e-01,-6.000416134722047490e-01,4.925964825344743281e-02,1.169411231933967787e+00
9.846057391197444719e-01,-5.917874732817215433e-01,5.472505485998467589e-02,1.179848948950732224e+00
9.904426857377903737e-01,-5.840365159632869840e-01,5.942726205716135357e-02,1.189466581714883953e+00
9.958884755220309692e-01,-5.764686512378868199e-01,6.368591981554275194e-02,1.198713113762440940e+00
1.001635994790930351e+00,-5.682703573286284060e-01,6.802232507238049897e-02,1.208638585258715814e+00
1.006869601504799538e+00,-5.609970896650857686e-01,7.263124569745450787e-02,1.217495582225827100e+00
1.011131114447707091e+00,-5.549395570770041530e-01,7.647491428682971770e-02,1.224813570982616007e+00
1.015171174322213599e+00,-5.485505268179627913e-01,7.942268246383966945e-02,1.232306166104497835e+00
1.020050219158322058e+00,-5.410563146984589400e-01,8.313197634606921127e-02,1.241151411657765546e+00
1.023760276904260191e+00,-5.353181299140313820e-01,8.614641537561207318e-02,1.247904018038024088e+00
1.027378709822706737e+00,-5.293102758757727289e-01,8.858555145735695635e-02,1.254845326416563545e+00
1.031297643836895706e+00,-5.229693296248995038e-01,9.169846505234015288e-02,1.262210185426933640e+00
1.034302591669624016e+00,-5.175074414164937409e-01,9.300049588934994338e-02,1.268383357749320650e+00
1.036499388708967739e+00,-5.133276421183256000e-01,9.401394881367680645e-02,1.273060552100147902e+00
1.039379744963763619e+00,-5.076360633272394285e-01,9.464319170330273701e-02,1.279379668994068631e+00
1.040827420237650180e+00,-5.047492374452173802e-01,9.513858695720324443e-02,1.282578699103945175e+00
1.043385148791978301e+00,-4.989571725894684229e-01,9.475228080183564772e-02,1.288848173639024264e+00
1.045136843596351506e+00,-4.945857679133994211e-01,9.399425412257067514e-02,1.293505547781159004e+00
1.047024243172936186e+00,-4.900896937411721721e-01,9.355522949713544756e-02,1.298334189136823635e+00
1.048258826759095097e+00,-4.865022971619132885e-01,9.239292746831981318e-02,1.302074874993973008e+00
1.049496400197479806e+00,-4.823976053497319727e-01,9.052739013729885209e-02,1.306285543254595005e+00
1.050568186440177909e+00,-4.789412549339324143e-01,8.906098952570125349e-02,1.309846695354228707e+00
1.051658109358096116e+00,-4.743353797902488123e-01,8.609176212294118724e-02,1.314458486191508069e+00
1.052552541266839947e+00,-4.706699359809139449e-01,8.384666821277876603e-02,1.318144765660445694e+00
1.053199591668737556e+00,-4.669766497480182244e-01,8.090193025274149130e-02,1.321760991213756009e+00
1.053768897804128191e+00,-4.643016087920699420e-01,7.910830659026762968e-02,1.324424160870284695e+00
1.054757614519166831e+00,-4.584277968497809663e-01,7.451791957921746756e-02,1.330177144449762094e+00
1.055211769813084954e+00,-4.541151687467577247e-01,7.046658470067002078e-02,1.334303079106655465e+00
1.055411908877637694e+00,-4.503368475557218420e-01,6.643727254462948595e-02,1.337847958568861406e+00
1.055893687709030582e+00,-4.460865759535164732e-01,6.272289013251496070e-02,1.341945095651956743e+00
1.055978708738559479e+00,-4.416493865956898079e-01,5.776620524257225497e-02,1.346070262649258664e+00
1.056081117271767233e+00,-4.364906898893647913e-01,5.216679984408655046e-02,1.350882385505466576e+00
1.055995689793970183e+00,-4.330563421110480427e-01,4.810812859845860212e-02,1.354036277345762151e+00
1.055712434326774751e+00,-4.279467848844930034e-01,4.178463409406794893e-02,1.358683719618793084e+00
1.055428381945581195e+00,-4.240024596491533959e-01,3.684075449069794395e-02,1.362258959620822329e+00
1.054818252714811999e+00,-4.194758722832661046e-01,3.055411551879301524e-02,1.366269460326374308e+00
1.054399460490614393e+00,-4.154683132824438241e-01,2.542554721527603978e-02,1.369878338872309476e+00
1.053624788223612274e+00,-4.107494103607594593e-01,1.880766953698832789e-02,1.374039396076436104e+00
1.053067953046362693e+00,-4.071772328593464829e-01,1.397490816294207072e-02,1.377212063636682915e+00
1.051849494916248906e+00,-4.016110408963869394e-01,5.760450322338753204e-03,1.382048703225852826e+00
1.050683347150595415e+00,-3.967498433469752728e-01,-1.457596887717668710e-03,1.386257996885925881e+00
1.049149361618323617e+00,-3.903782660163692131e-01,-1.049618853004556651e-02,1.391805117717221041e+00
1.048213948274482110e+00,-3.890660537408067166e-01,-1.264664504973249393e-02,1.392731233348869058e+00
1.046632569261616297e+00,-3.926758655494256844e-01,-1.082824239426589952e-02,1.388698023587904729e+00
1.048472663487676204e+00,-3.915644442602275177e-01,-4.810821574652512922e-03,1.390425253332645106e+00
1.050309990274102656e+00,-3.864802301213773328e-01,-2.286072883498427299e-03,1.395960219797615087e+00
1.049729999861918506e+00,-3.869016534599228341e-01,-1.488723039462985787e-03,1.395349972426595864e+00
1.050062594633632829e+00,-3.846200977258991682e-01,-1.851017082926037505e-03,1.397661506062336079e+00
1.050317790833914078e+00,-3.759762919432764749e-01,-8.061240692949472875e-03,1.406088895795855498e+00
1.049549861373126891e+00,-3.756617106884790336e-01,-9.909063270091125752e-03,1.406127308286105215e+00
1.049205783141381687e+00,-3.764349905704371113e-01,-9.258368271985117914e-03,1.405259665847582440e+00
1.049452915982427514e+00,-3.778166177059375519e-01,-6.281791448741066985e-03,1.404009357631421873e+00
1.050488584406807258e+00,-3.762155209617149554e-01,-3.918977783509795809e-03,1.405916701988422002e+00
1.051432914448581002e+00,-3.731936560527586710e-01,-3.249041002826406899e-03,1.409165694772251509e+00
1.050357918411029656e+00,-3.739880731468427921e-01,-4.430630607720087433e-03,1.408026681927761370e+00
1.050551325178346485e+00,-3.736231484865348840e-01,-3.951932771520040577e-03,1.408446665359009975e+00
1.050299454620683637e+00,-3.714679667748690406e-01,-6.254310961929403223e-03,1.410448514647457685e+00
1.050640624380609234e+00,-3.699138574351737430e-01,-6.652391717392361348e-03,1.412072886136807925e+00
1.049300209617964219e+00,-3.720636245679225795e-01,-7.650246394013987539e-03,1.409527555263566656e+00
1.049333708403140442e+00,-3.731271157744818212e-01,-5.994023528033805281e-03,1.408507734094162300e+00
1.050578881838226897e+00,-3.718752206736389843e-01,-3.393946469798764243e-03,1.410149529844630711e+00
1.051274015964704045e+00,-3.704061273356439310e-01,-2.545076055584453989e-03,1.411811774576475775e+00
1.051200953879398048e+00,-3.687086821368812939e-01,-4.097123500663546469e-03,1.413433660475132081e+00
1.050886431029883772e+00,-3.674455391018568440e-01,-5.979878166759933222e-03,1.414553405061286018e+00
1.051390714107678592e+00,-3.657237736623596414e-01,-6.300777174303821837e-03,1.416397812031023218e+00
1.050264005248970456e+00,-3.678292184537637066e-01,-7.343160907545290272e-03,1.413968905238482288e+00
1.049586725259732178e+00,-3.699020925112085356e-01,-7.191998711932601207e-03,1.411723916017375124e+00
1.050687114390139509e+00,-3.692870056774293364e-01,-5.054761212962000094e-03,1.412697152616926299e+00
1.051351889352006408e+00,-3.674532169146785821e-01,-5.095383965919311753e-03,1.414704018197122659e+00
1.051201044621715930e+00,-3.675942269575135368e-01,-5.577304754990630720e-03,1.414515831565912762e+00
1.050264463511132895e+00,-3.685852918165460901e-01,-7.328053812981710768e-03,1.413234424007310475e+00
1.050952404049672495e+00,-3.694671393360332567e-01,-5.280875999925396802e-03,1.412612828562891165e+00
1.051108332010522783e+00,-3.688450281527635433e-01,-5.649772241943157303e-03,1.413269770870377862e+00
1.051858750857302738e+00,-3.685607897891076123e-01,-4.291364107922912563e-03,1.413800986543029881e+00
1.052076241762350151e+00,-3.689103318780306839e-01,-3.716746707739790323e-03,1.413535847223271968e+00
1.051945856169404836e+00,-3.695537260439197280e-01,-3.830480290814938793e-03,1.412867505033302162e+00
1.052059924153641246e+00,-3.694248099455734735e-01,-4.011798935384378040e-03,1.413031356925501747e+00
1.052382469825760003e+00,-3.691780949291963987e-01,-3.706949445500429263e-03,1.413380337489283711e+00
1.052160820233954963e+00,-3.693813876818876629e-01,-4.328958409095237658e-03,1.413107809678465721e+00
1.052140650595370985e+00,-3.699615114656892856e-01,-4.089884352105763177e-03,1.412538542316963630e+00
1.052274080622175534e+00,-3.700526987555003422e-01,-3.835844163501592186e-03,1.412495638488331373e+00
1.052289051975029199e+00,-3.701379240780441338e-01,-3.838035507195178275e-03,1.412418149031558157e+00
1.052417392887739611e+00,-3.699210452250603076e-01,-3.827728666508906086e-03,1.412672057112772439e+00
1.052320264415745887e+00,-3.697798454734955165e-01,-4.314653568469578593e-03,1.412775822168886197e+00
