t,Hip_pos_msr,Hip_vel_msr,Hip_tau_msr,Knee_pos_msr,Knee_vel_msr,Knee_tau_msr,Hip_pos_des,Hip_vel_des,Hip_tau_des,Knee_pos_des,Knee_vel_des,Knee_tau_des,phase::i,base_height_msr::i,base_height_est::i
0.0,1.4327540660606484,0.36588133560338393,0.0,-2.112299596819636,-0.6559740583982646,0.0,0.0,0.0,15.859527305117604,0.0,0.0,-19.225347813290064,STAGING,6.9420797917236e-310,6.9420797917228e-310
0.007692575454711914,1.439433211656729,1.1758599401091536,0.0,-2.1187070375666908,-0.9827416458998983,0.0,0.0,0.0,-0.010531822230543442,0.0,0.0,0.11333558728579224,STAGING,6.9420797917236e-310,6.9420797917228e-310
0.01538538932800293,1.446559893151619,0.8478312938165024,-0.09045767039060593,-2.1278150484947616,-1.1946984862730747,0.11439232528209686,0.0,0.0,-0.3269960051391612,0.0,0.0,0.33438634776010123,STAGING,2.9950362e-316,2.9953453e-316
0.023077964782714844,1.4500113499243619,0.14887794280389982,-0.34040865302085876,-2.135828562632648,-1.243901968664186,0.32957905530929565,0.0,0.0,-0.3069809076951563,0.0,0.0,0.5223368662993265,STAGING,2.9950362e-316,2.9953453e-316
0.030809402465820312,1.455156514732557,0.7948417326228693,-0.27416640520095825,-2.1450004270090433,-0.9499371708904115,0.47048497200012207,0.0,0.0,-0.13526092689154673,0.0,0.0,0.6190602347358609,STAGING,1.0,-0.4037256778392023
0.038542985916137695,1.4636413459655493,1.054740715715868,-0.18168191611766815,-2.150840864115263,-0.7581667274759806,0.6172905564308167,0.0,0.0,-0.38564687672738307,0.0,0.0,0.5546246152365302,STAGING,0.0,-0.4119421395424227
0.04623556137084961,1.4684350359276919,0.18168038143142026,-0.3519989848136902,-2.156529251367996,-0.6812065630562216,0.5366804599761963,0.0,0.0,-0.5569497152181988,0.0,0.0,0.5113033274852923,STAGING,0.0,-0.4201586012456428
0.05392813682556152,1.4688185311246633,0.21448324137934754,-0.7086519002914429,-2.1612111509821936,-0.7316722745728138,0.5482627749443054,0.0,0.0,-0.34776220451643286,0.0,0.0,0.524018730550011,STAGING,0.0,-0.4283748082933013
0.06162071228027344,1.4746029794301534,1.1834292889114855,-0.40208157896995544,-2.1671313580854394,-0.7897079902790372,0.5509636402130127,0.0,0.0,-0.361821509667497,0.0,0.0,0.5913886828360848,STAGING,3.95e-322,-0.43662131935282034
0.06931328773498535,1.4816976405741247,0.6585828275439709,-0.3356376588344574,-2.1733232700377116,-0.7165321257534157,0.6129811406135559,0.0,0.0,-0.7161342552875292,0.0,0.0,0.6736884046184087,STAGING,7.984e-321,-0.4448380357116025
0.07702469825744629,1.4808986298292628,-0.26999063673087964,-0.6881212592124939,-2.1782926037961237,-0.5096216739597224,0.6370900273323059,0.0,0.0,-0.6367215894609589,0.0,0.0,0.6928276799260478,STAGING,5.592638098682275e-05,-0.45305475207038476
0.0847177505493164,1.4822568731941221,0.4138229633760424,-0.731758177280426,-2.1822554499159996,-0.45032438451531753,0.6510273814201355,0.0,0.0,-0.34936043198502303,0.0,0.0,0.6340964578549093,STAGING,-0.007100541570146238,-0.46130406434108423
0.09241032600402832,1.4866989946834555,0.4062534741335751,-0.26016974449157715,-2.185291391140852,-0.30901976965092504,0.5555413961410522,0.0,0.0,-0.5694451890305524,0.0,0.0,0.6401134282115906,STAGING,-0.017835243496845798,-0.4695205260443045
0.10013818740844727,1.4844938973008697,-0.6484846200330948,-0.6070176959037781,-2.186401991733253,-0.03145703968339698,0.5870220065116882,0.0,0.0,-0.6160376786404788,0.0,0.0,0.5967845918030659,STAGING,-0.03214817939911192,-0.47774309948100935
0.10783076286315918,1.4831516641114697,0.060561800722089436,-0.5649487972259521,-2.1868253719287374,-0.042811864566001966,0.5887969136238098,0.0,0.0,-0.27536017918203415,0.0,0.0,0.4679986321509097,STAGING,-0.04288288132581149,-0.4859931757183942
0.1155235767364502,1.4861397620634578,0.31289154034285815,-0.21518348157405853,-2.187424583174005,-0.10841758446185652,0.4127296507358551,0.0,0.0,-0.4733095403251898,0.0,0.0,0.4774864663515726,STAGING,-0.053617583252511064,-0.49420989207717647
0.12321639060974121,1.4841583390035198,-0.42895791591042287,-0.4681827425956726,-2.1878320468207875,-0.03398028956402545,0.471855491399765,0.0,0.0,-0.5818775396832891,0.0,0.0,0.5156822275069095,STAGING,-0.06435228517921067,-0.5024266084359585
0.13090944290161133,1.4801157228866175,-0.33054928925326255,-0.7831847071647644,-2.1878400987218956,0.05812005585932925,0.4995957911014557,0.0,0.0,-0.33752704914798703,0.0,0.0,0.4821307528790351,STAGING,-0.07508698710591022,-0.5106428154836171
0.1386275291442871,1.48013163943532,0.26999543510217966,-0.34751901030540466,-2.1874326350751137,0.041718520555263906,0.4804869294166565,0.0,0.0,-0.32258085985921026,0.0,0.0,0.43615304727733056,STAGING,-0.08582168903260982,-0.5188592771868374
0.14632010459899902,1.4796682806145651,-0.18672142158240537,-0.2205895185470581,-2.18669766503209,0.07704477374979142,0.4481858015060425,0.0,0.0,-0.5029193592015689,0.0,0.0,0.4406866421083261,STAGING,-0.09655639095930939,-0.5270757388900577
0.15401291847229004,1.4749385377275035,-0.8907212430979032,-0.44891858100891113,-2.1856430532404185,0.09092289825223958,0.4085312783718109,0.0,0.0,-0.360807355167891,0.0,0.0,0.41640878512384905,STAGING,-0.10729109288600898,-0.5352927099044017
