time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
5.375538825988769531e+00,FLIGHT,3.150293199463000127e-01,1.848680540961550101e+00,8.278862666374914303e-01,-1.822321239108520174e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060219917386610589e-01,5.413826202449063124e-02
5.383231639862060547e+00,FLIGHT,3.130878755125000024e-01,1.853815781331200618e+00,8.271991398673319562e-01,-1.822329291009628482e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.331844416205650750e-02,-7.682553792059628774e-03
5.390924692153930664e+00,FLIGHT,3.116377842995999847e-01,1.857063506279100551e+00,8.274867612650605997e-01,-1.822297270658709500e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.845204606575301554e-02,2.512028713793261828e-02
5.398641824722290039e+00,FLIGHT,3.076949743074999799e-01,1.864307970231150691e+00,8.270872558926296580e-01,-1.822417112907763093e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.313216423675750200e-02,-4.931693461399448697e-02
5.406383275985717773e+00,FLIGHT,3.050824132792999688e-01,1.868897928367850625e+00,8.261285179002011425e-01,-1.822441081357573767e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.537571042333009980e-02,-4.679361743913437038e-02
5.414076089859008789e+00,FLIGHT,3.024818364759999656e-01,1.873457925942300761e+00,8.265120130971724821e-01,-1.822441081357573767e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555612807858868046e-02,1.755043216594549121e-02
5.421768903732299805e+00,FLIGHT,2.984072000099999844e-01,1.879252298681450384e+00,8.273589607416558245e-01,-1.822433029456465459e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.284653097842955838e-02,-1.525243509657218076e-02
5.429493188858032227e+00,FLIGHT,2.953392384356000044e-01,1.883800312031000068e+00,8.278063093869509892e-01,-1.822305322559817808e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.509605939432507628e-02,3.269022110749602444e-02
5.437185764312744141e+00,FLIGHT,2.914203968932999600e-01,1.889157260561300511e+00,8.274707510896011087e-01,-1.822385092556844111e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.808528996847226789e-02,2.410656573522435443e-03
5.444878578186035156e+00,FLIGHT,2.874296500015999789e-01,1.893873053059450307e+00,8.276305719639248659e-01,-1.822433029456465459e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.527668478395091178e-02,-3.165386653345389489e-02
5.452571392059326172e+00,FLIGHT,2.826958811661000048e-01,1.899158096240350702e+00,8.270713393439271810e-01,-1.822465049807384663e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266019985099778658e-02,-8.944210185112568684e-03
5.460264205932617188e+00,FLIGHT,2.779501281056999673e-01,1.904251391822850081e+00,8.266558237960368594e-01,-1.822441081357573767e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.817842407944944338e-02,-1.020586511524743112e-02
5.467957019805908203e+00,FLIGHT,2.730365958966999851e-01,1.909464529654350429e+00,8.270393189930081990e-01,-1.822489018257195337e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.321932489592024307e-02,-4.805531991410680326e-02
